RelSpeed_Avg,FB_Velo_Avg,SpinRate_Avg,Extension_Avg,IVB_Avg,HorzBreak_Avg,SpinAxis_Avg,RelHeight_Avg,FB_Velo_Max,SpinRate_FB,VertBreak_Avg,RelSide_Avg,VertApprAngle_Avg,HorzApprAngle_Avg,EffVelo_Avg,Zone_pct,Whiff_pct,PitchCount,PitchTypes,FB_pct,VeloFade,cat_elite,cat_fastball,cat_offspeed,FB_Velo_Avg_lag1,SpinRate_Avg_lag1,Strike_pct_lag1,Zone_pct_lag1,Whiff_pct_lag1,FB_Velo_Avg_roll3,SpinRate_Avg_roll3,Strike_pct_roll3,Zone_pct_roll3,Whiff_pct_roll3,SessionNum,DaysSinceLast,Strike_pct,Pitcher,Date,Category
82.94934979166666,85.70191500000001,2205.3188474255317,5.317081875,10.932855833333333,-0.18303666666666663,151.87345324999998,6.122636666666666,89.75912,2202.6723870689657,-31.5136,1.2474841666666667,-6.489808645833333,-1.3348588541666666,80.784801875,0.5208333333333334,0.041666666666666664,48,5,0.625,-0.02030849999999873,0,0,0,86.80271455710955,2135.781214422222,0.5833333333333334,0.42424242424242425,0.08333333333333333,86.6935669212963,2119.4027671852527,0.5901451489686784,0.4264957264957265,0.09003831417624521,1,8.0,0.6666666666666666,"Boyd, Zach",2025-02-25,unknown
88.357047,91.09318875,2297.7252616,4.884845,12.824304999999999,5.086881,170.7984733,6.390276,92.15588,2291.1564184999997,-25.29566,0.9919499999999999,-6.814440899999999,-1.3272812,85.576668,0.5,0.0,10,2,0.8,0.5529003796296195,0,0,0,86.80271455710955,2135.781214422222,0.5833333333333334,0.42424242424242425,0.08333333333333333,86.6935669212963,2119.4027671852527,0.5901451489686784,0.4264957264957265,0.09003831417624521,1,8.0,0.7,"Brady, Gannon",2025-05-17,unknown
82.591139,87.537676,2365.5766238,5.5209245000000005,2.1942639999999995,-3.403567,146.6612776,5.458943,88.93952,2146.2956975999996,-41.06787,1.365092,-6.71295625,-1.9930714000000003,80.22722999999999,0.45,0.05,20,2,0.5,0.5529003796296195,0,0,0,86.80271455710955,2135.781214422222,0.5833333333333334,0.42424242424242425,0.08333333333333333,86.6935669212963,2119.4027671852527,0.5901451489686784,0.4264957264957265,0.09003831417624521,1,8.0,0.45,"Brooks, Tj",2025-04-15,unknown
79.08764000000001,86.99538,2475.99047,4.369786666666666,-10.719273333333334,-12.128946666666666,47.226643,5.791546666666666,89.19216,2125.634418676471,-57.79603,1.7568766666666666,-8.120006000000002,-3.4894646666666667,76.32786666666667,1.0,0.0,3,1,0.0,0.5529003796296195,0,0,0,86.80271455710955,2135.781214422222,0.5833333333333334,0.42424242424242425,0.08333333333333333,86.6935669212963,2119.4027671852527,0.5901451489686784,0.4264957264957265,0.09003831417624521,1,8.0,0.6666666666666666,"Campbell, Jackson",2025-05-04,unknown
82.283947,89.532275,2110.8847113,5.145464,5.55098,3.567154,175.42779439999998,5.584498,90.39489,1977.5178595,-38.058807,2.663485,-7.291814700000001,-2.6804152,79.622366,0.4,0.3,10,4,0.2,0.5529003796296195,0,0,0,86.80271455710955,2135.781214422222,0.5833333333333334,0.42424242424242425,0.08333333333333333,86.6935669212963,2119.4027671852527,0.5901451489686784,0.4264957264957265,0.09003831417624521,1,8.0,0.6,"Cardenas, Diego",2025-09-19,unknown
83.45980242424243,89.10090428571428,2171.6448889090907,4.798113333333333,6.955476060606061,6.801209393939394,170.46535681818182,5.68926303030303,90.29832,2063.2351160714284,-35.805453030303035,2.7762042424242424,-7.127686484848485,-2.3193146666666666,80.55391606060607,0.48484848484848486,0.06060606060606061,33,5,0.42424242424242425,0.5529003796296195,0,0,0,89.532275,2110.8847113,0.6,0.4,0.3,89.532275,2110.8847113,0.6,0.4,0.3,2,7.0,0.6060606060606061,"Cardenas, Diego",2025-09-26,unknown
83.98980652173914,88.24179916666668,2110.1549217826087,4.957024782608696,8.98335652173913,7.676278260869566,170.9163646521739,5.771678260869566,89.21235,1987.9683853333333,-32.88384739130435,2.686375652173913,-6.8331544347826085,-2.206944260869565,81.34094739130434,0.391304347826087,0.30434782608695654,23,4,0.5217391304347826,0.5529003796296195,0,0,0,89.10090428571428,2171.6448889090907,0.6060606060606061,0.48484848484848486,0.06060606060606061,89.31658964285714,2141.2648001045454,0.603030303030303,0.44242424242424244,0.1803030303030303,3,8.0,0.7391304347826086,"Cardenas, Diego",2025-10-04,unknown
83.50327294117648,89.71471700000001,2182.507042882353,4.997386176470589,7.008624705882353,6.853302941176471,176.6847564411765,5.700175588235294,90.95958,2109.3717184,-34.76967911764706,1.9109205882352942,-6.833310735294117,-1.4895774117647058,81.32622794117647,0.4411764705882353,0.08823529411764706,34,4,0.29411764705882354,0.5529003796296195,0,0,0,88.24179916666668,2110.1549217826087,0.7391304347826086,0.391304347826087,0.30434782608695654,88.95832615079365,2130.8948406638997,0.6483970136144049,0.42538427755819064,0.22165129556433905,4,14.0,0.5882352941176471,"Cardenas, Diego",2025-10-18,unknown
82.24179287671232,88.402249,2162.3003209452054,5.172349863013699,5.881571369863014,4.580722876712328,162.48064742465752,5.7745620547945204,90.69879,2060.374320933333,-38.08221465753425,1.7599419178082192,-7.431470301369863,-1.5156736712328767,79.52181246575343,0.5342465753424658,0.0547945205479452,73,6,0.410958904109589,1.4122559999999993,0,0,0,89.71471700000001,2182.507042882353,0.5882352941176471,0.4411764705882353,0.08823529411764706,89.01914015079365,2154.768951191351,0.644475444986954,0.439109767754269,0.1510630602702214,5,97.0,0.589041095890411,"Cardenas, Diego",2026-01-23,unknown
85.95279533333334,87.85281844444445,2348.7874881166663,6.337804666666667,14.2436135,-4.918635833333334,147.86665435,5.708097666666666,90.29094,2309.273771666667,-23.743804166666667,0.4728361666666666,-6.063347683333333,-1.0796414333333333,85.321504,0.5,0.08333333333333333,60,4,0.75,0.3585510999999997,1,0,0,86.80271455710955,2135.781214422222,0.5833333333333334,0.42424242424242425,0.08333333333333333,86.6935669212963,2119.4027671852527,0.5901451489686784,0.4264957264957265,0.09003831417624521,1,8.0,0.6,"Cassedy, Brandon",2025-02-23,elite
